Date,Open,High,Low,Close,Adj Close,Volume
2018-06-05,4410.839844,4427.439941,4394.750000,4417.020020,4417.020020,0
2018-06-06,4424.640137,4439.790039,4402.370117,4439.229980,4439.229980,0
2018-06-07,4432.839844,4432.859863,4350.700195,4383.990234,4383.990234,0
2018-06-08,4352.419922,4384.560059,4338.100098,4378.450195,4378.450195,0
2018-06-11,4378.600098,4396.890137,4374.399902,4384.830078,4384.830078,0
2018-06-12,4392.830078,4411.209961,4376.399902,4406.479980,4406.479980,0
2018-06-13,4411.450195,4438.959961,4390.290039,4398.990234,4398.990234,0
2018-06-14,4412.040039,4441.589844,4412.029785,4429.149902,4429.149902,0
2018-06-15,4400.180176,4419.299805,4375.240234,4418.359863,4418.359863,0
2018-06-18,4372.919922,4409.569824,4356.830078,4404.600098,4404.600098,0
2018-06-19,4334.399902,4369.640137,4310.979980,4368.540039,4368.540039,0
2018-06-20,4385.759766,4398.149902,4368.870117,4382.250000,4382.250000,0
2018-06-21,4401.060059,4409.830078,4336.609863,4342.000000,4342.000000,0
2018-06-22,4354.910156,4354.959961,4297.790039,4309.569824,4309.569824,0
2018-06-25,4256.109863,4256.109863,4161.029785,4202.270020,4202.270020,0
2018-06-26,4220.970215,4246.450195,4204.859863,4224.310059,4224.310059,0
2018-06-27,4241.629883,4251.410156,4138.080078,4139.040039,4139.040039,0
2018-06-28,4128.799805,4186.500000,4121.200195,4175.660156,4175.660156,0
2018-06-29,4200.740234,4231.850098,4192.089844,4193.319824,4193.319824,0
2018-07-02,4148.910156,4230.850098,4138.200195,4229.620117,4229.620117,0
2018-07-03,4246.729980,4247.810059,4175.799805,4178.600098,4178.600098,0
2018-07-05,4214.819824,4253.850098,4201.830078,4252.830078,4252.830078,0
2018-07-06,4253.060059,4310.549805,4246.149902,4303.979980,4303.979980,0
2018-07-09,4332.209961,4335.990234,4294.689941,4335.390137,4335.390137,0
2018-07-10,4340.419922,4356.589844,4332.879883,4349.839844,4349.839844,0
2018-07-11,4300.180176,4327.609863,4291.259766,4297.720215,4297.720215,0
2018-07-12,4331.939941,4394.640137,4329.709961,4393.410156,4393.410156,0
2018-07-13,4394.459961,4400.229980,4372.399902,4381.930176,4381.930176,0
2018-07-16,4382.879883,4391.350098,4365.430176,4371.970215,4371.970215,0
2018-07-17,4341.359863,4414.950195,4337.029785,4411.419922,4411.419922,0
2018-07-18,4423.899902,4432.950195,4409.970215,4429.390137,4429.390137,0
2018-07-19,4413.250000,4424.729980,4390.060059,4399.870117,4399.870117,0
2018-07-20,4401.620117,4406.870117,4380.069824,4382.810059,4382.810059,0
2018-07-23,4365.709961,4388.709961,4330.939941,4385.189941,4385.189941,0
2018-07-24,4415.129883,4434.439941,4353.600098,4360.370117,4360.370117,0
2018-07-25,4366.100098,4414.859863,4349.890137,4414.500000,4414.500000,0
2018-07-26,4404.990234,4434.830078,4396.470215,4423.080078,4423.080078,0
2018-07-27,4433.919922,4439.620117,4338.080078,4369.609863,4369.609863,0
2018-07-30,4367.709961,4373.529785,4278.979980,4300.529785,4300.529785,0
2018-07-31,4325.770020,4353.549805,4300.399902,4322.720215,4322.720215,0
2018-08-01,4318.029785,4346.319824,4300.470215,4315.100098,4315.100098,0
2018-08-02,4267.270020,4358.140137,4267.270020,4354.859863,4354.859863,0
2018-08-03,4352.700195,4368.479980,4329.770020,4368.479980,4368.479980,0
2018-08-06,4356.419922,4394.299805,4352.330078,4393.950195,4393.950195,0
2018-08-07,4401.890137,4417.640137,4393.669922,4404.080078,4404.080078,0
2018-08-08,4403.020020,4419.339844,4386.319824,4406.970215,4406.970215,0
2018-08-09,4387.649902,4392.299805,4363.209961,4364.629883,4364.629883,0
2018-08-10,4308.649902,4323.370117,4289.470215,4303.819824,4303.819824,0
2018-08-13,4312.540039,4331.669922,4288.680176,4292.959961,4292.959961,0
2018-08-14,4306.740234,4310.609863,4278.790039,4297.060059,4297.060059,0
2018-08-15,4254.120117,4273.439941,4210.109863,4244.350098,4244.350098,0
2018-08-16,4284.759766,4288.600098,4251.939941,4260.479980,4260.479980,0
2018-08-17,4229.649902,4265.529785,4206.890137,4257.109863,4257.109863,0
2018-08-20,4266.589844,4275.240234,4230.720215,4259.250000,4259.250000,0
2018-08-21,4275.200195,4317.100098,4273.689941,4298.359863,4298.359863,0
2018-08-22,4282.270020,4320.200195,4277.000000,4316.339844,4316.339844,0
2018-08-23,4319.220215,4352.419922,4314.100098,4320.470215,4320.470215,0
2018-08-24,4356.649902,4384.830078,4353.080078,4383.459961,4383.459961,0
2018-08-27,4410.160156,4434.410156,4397.529785,4424.000000,4424.000000,0
2018-08-28,4437.350098,4443.000000,4410.029785,4435.549805,4435.549805,0
2018-08-29,4436.410156,4456.879883,4430.830078,4450.890137,4450.890137,0
2018-08-30,4437.770020,4442.890137,4406.450195,4413.410156,4413.410156,0
2018-08-31,4403.270020,4427.339844,4403.049805,4422.299805,4422.299805,0
2018-09-04,4391.250000,4399.250000,4359.879883,4396.799805,4396.799805,0
2018-09-05,4378.930176,4381.689941,4314.859863,4339.439941,4339.439941,0
2018-09-06,4332.709961,4337.540039,4265.290039,4280.209961,4280.209961,0
2018-09-07,4256.750000,4302.939941,4250.629883,4264.200195,4264.200195,0
2018-09-10,4286.490234,4288.870117,4260.529785,4281.419922,4281.419922,0
2018-09-11,4252.890137,4285.569824,4239.930176,4271.700195,4271.700195,0
2018-09-12,4229.700195,4242.919922,4184.990234,4241.729980,4241.729980,0
2018-09-13,4281.750000,4314.819824,4273.040039,4297.470215,4297.470215,0
2018-09-14,4310.240234,4330.779785,4287.609863,4307.120117,4307.120117,0
2018-09-17,4294.680176,4300.220215,4241.979980,4245.600098,4245.600098,0
2018-09-18,4251.939941,4302.750000,4251.089844,4278.779785,4278.779785,0
2018-09-19,4285.060059,4295.359863,4256.299805,4277.580078,4277.580078,0
2018-09-20,4305.589844,4344.879883,4303.799805,4332.810059,4332.810059,0
2018-09-21,4336.799805,4348.640137,4311.220215,4317.870117,4317.870117,0
2018-09-24,4297.879883,4332.660156,4284.529785,4329.009766,4329.009766,0
2018-09-25,4326.779785,4327.009766,4294.890137,4305.149902,4305.149902,0
2018-09-26,4297.529785,4330.990234,4281.890137,4285.890137,4285.890137,0
2018-09-27,4298.149902,4321.959961,4295.160156,4304.490234,4304.490234,0
2018-09-28,4295.509766,4332.680176,4288.500000,4325.689941,4325.689941,0
2018-10-01,4342.450195,4360.200195,4316.220215,4324.839844,4324.839844,0
2018-10-02,4313.319824,4352.189941,4305.589844,4310.799805,4310.799805,0
2018-10-03,4332.759766,4349.589844,4313.979980,4328.770020,4328.770020,0
2018-10-04,4302.089844,4304.689941,4207.279785,4241.729980,4241.729980,0
2018-10-05,4239.129883,4255.020020,4144.100098,4179.740234,4179.740234,0
2018-10-08,4153.919922,4173.979980,4086.939941,4127.250000,4127.250000,0
2018-10-09,4123.870117,4135.890137,4096.279785,4111.470215,4111.470215,0
2018-10-10,4064.159912,4071.120117,3950.979980,3951.389893,3951.389893,0
2018-10-11,3953.500000,4020.419922,3890.179932,3919.649902,3919.649902,0
2018-10-12,4017.469971,4026.520020,3939.659912,4005.310059,4005.310059,0
2018-10-15,3980.689941,4003.050049,3951.750000,3963.090088,3963.090088,0
2018-10-16,4012.979980,4092.550049,4009.620117,4085.100098,4085.100098,0
2018-10-17,4108.950195,4112.299805,4049.260010,4082.260010,4082.260010,0
2018-10-18,4058.989990,4059.409912,3971.719971,3988.739990,3988.739990,0
2018-10-19,4017.580078,4043.530029,3951.250000,3960.750000,3960.750000,0
2018-10-22,3988.500000,4004.399902,3951.780029,3983.080078,3983.080078,0
2018-10-23,3898.110107,4005.209961,3873.590088,3986.300049,3986.300049,0
2018-10-24,3945.889893,3955.469971,3769.989990,3772.889893,3772.889893,0
2018-10-25,3832.959961,3919.149902,3831.159912,3893.429932,3893.429932,0
2018-10-26,3751.209961,3857.379883,3727.699951,3792.570068,3792.570068,0
2018-10-29,3867.649902,3869.909912,3673.199951,3739.989990,3739.989990,0
2018-10-30,3741.330078,3818.070068,3733.469971,3815.669922,3815.669922,0
2018-10-31,3875.110107,3925.699951,3863.840088,3899.090088,3899.090088,0
2018-11-01,3906.659912,4015.090088,3890.959961,4011.989990,4011.989990,0
2018-11-02,4019.050049,4030.979980,3935.169922,3970.929932,3970.929932,0
2018-11-05,3966.100098,3971.709961,3907.389893,3956.669922,3956.669922,0
2018-11-06,3957.530029,4011.600098,3957.270020,4009.600098,4009.600098,0
2018-11-07,4053.669922,4090.000000,4032.340088,4085.770020,4085.770020,0
2018-11-08,4060.719971,4098.229980,4055.580078,4075.120117,4075.120117,0
2018-11-09,4025.570068,4031.489990,3952.379883,3992.139893,3992.139893,0
2018-11-12,3944.580078,3945.310059,3843.709961,3852.899902,3852.899902,0
2018-11-13,3882.870117,3945.689941,3868.629883,3882.840088,3882.840088,0
2018-11-14,3927.439941,3948.570068,3852.149902,3876.929932,3876.929932,0
2018-11-15,3871.370117,4005.969971,3871.010010,3993.689941,3993.689941,0
2018-11-16,3923.939941,3997.040039,3920.000000,3977.270020,3977.270020,0
2018-11-19,3956.790039,3966.850098,3819.929932,3826.699951,3826.699951,0
2018-11-20,3739.570068,3846.820068,3733.520020,3798.909912,3798.909912,0
2018-11-21,3856.659912,3881.139893,3823.330078,3848.459961,3848.459961,0
2018-11-23,3808.530029,3859.379883,3807.479980,3834.439941,3834.439941,0
2018-11-26,3893.169922,3911.790039,3863.830078,3910.639893,3910.639893,0
2018-11-27,3888.310059,3931.709961,3868.530029,3908.739990,3908.739990,0
2018-11-28,3944.949951,4015.530029,3891.659912,4015.050049,4015.050049,0
2018-11-29,3990.370117,4007.760010,3957.669922,3974.360107,3974.360107,0
2018-11-30,3988.340088,4037.600098,3959.129883,4037.560059,4037.560059,0
2018-12-03,4134.750000,4141.299805,4078.239990,4118.100098,4118.100098,0
2018-12-04,4095.000000,4099.649902,3944.429932,3949.879883,3949.879883,0
2018-12-06,3857.620117,3954.620117,3844.459961,3954.459961,3954.459961,0
2018-12-07,3934.409912,3954.979980,3801.320068,3816.659912,3816.659912,0
2018-12-10,3811.989990,3876.159912,3785.290039,3860.060059,3860.060059,0
2018-12-11,3933.080078,3949.760010,3852.649902,3878.189941,3878.189941,0
2018-12-12,3947.790039,3984.760010,3919.159912,3930.229980,3930.229980,0
2018-12-13,3955.629883,3964.270020,3902.250000,3920.610107,3920.610107,0
2018-12-14,3864.899902,3908.840088,3835.949951,3837.820068,3837.820068,0
2018-12-17,3824.739990,3856.649902,3730.300049,3754.219971,3754.219971,0
2018-12-18,3789.820068,3823.510010,3760.639893,3783.639893,3783.639893,0
2018-12-19,3766.290039,3819.530029,3645.520020,3668.370117,3668.370117,0
2018-12-20,3667.560059,3701.159912,3573.820068,3621.350098,3621.350098,0
2018-12-21,3678.120117,3678.550049,3526.399902,3539.260010,3539.260010,0
2018-12-24,3510.389893,3557.780029,3456.469971,3457.919922,3457.919922,0
2018-12-26,3494.810059,3649.389893,3451.909912,3649.389893,3649.389893,0
2018-12-27,3591.709961,3685.810059,3551.090088,3684.270020,3684.270020,0
2018-12-28,3700.040039,3744.239990,3651.139893,3683.939941,3683.939941,0
2018-12-31,3725.040039,3733.669922,3672.500000,3705.780029,3705.780029,0
2019-01-02,3628.179932,3751.129883,3628.179932,3728.399902,3728.399902,0
2019-01-03,3652.340088,3671.070068,3543.389893,3547.570068,3547.570068,0
2019-01-04,3611.820068,3722.959961,3601.360107,3708.360107,3708.360107,0
2019-01-07,3718.229980,3790.379883,3709.770020,3762.770020,3762.770020,0
2019-01-08,3801.129883,3806.389893,3726.000000,3780.870117,3780.870117,0
2019-01-09,3815.679932,3872.939941,3813.129883,3851.100098,3851.100098,0
2019-01-10,3822.719971,3878.399902,3810.340088,3877.080078,3877.080078,0
2019-01-11,3852.179932,3900.909912,3845.469971,3881.489990,3881.489990,0
2019-01-14,3831.000000,3848.800049,3809.280029,3828.090088,3828.090088,0
2019-01-15,3848.760010,3887.389893,3846.110107,3869.500000,3869.500000,0
2019-01-16,3869.469971,3894.469971,3856.409912,3858.290039,3858.290039,0
2019-01-17,3833.360107,3906.429932,3823.270020,3888.330078,3888.330078,0
2019-01-18,3922.489990,3989.189941,3908.469971,3971.489990,3971.489990,0
2019-01-22,3935.919922,3936.949951,3849.570068,3874.739990,3874.739990,0
2019-01-23,3898.550049,3919.550049,3832.959961,3871.620117,3871.620117,0
2019-01-24,3925.030029,3997.590088,3925.030029,3988.800049,3988.800049,0
2019-01-25,4048.409912,4094.739990,4023.250000,4083.360107,4083.360107,0
2019-01-28,3989.510010,4044.320068,3978.850098,4034.120117,4034.120117,0
2019-01-29,4040.979980,4047.350098,3976.810059,3984.469971,3984.469971,0
2019-01-30,4040.179932,4107.939941,4014.989990,4099.410156,4099.410156,0
2019-01-31,4106.850098,4163.029785,4099.250000,4139.609863,4139.609863,0
2019-02-01,4151.720215,4203.720215,4148.520020,4186.379883,4186.379883,0
2019-02-04,4186.750000,4233.490234,4174.000000,4230.160156,4230.160156,0
2019-02-05,4230.109863,4262.740234,4227.950195,4253.310059,4253.310059,0
2019-02-06,4290.600098,4333.370117,4289.729980,4311.669922,4311.669922,0
2019-02-07,4261.540039,4279.520020,4199.879883,4234.680176,4234.680176,0
2019-02-08,4182.790039,4246.240234,4182.350098,4245.759766,4245.759766,0
2019-02-11,4264.220215,4269.259766,4234.890137,4248.129883,4248.129883,0
2019-02-12,4294.020020,4339.299805,4285.029785,4331.439941,4331.439941,0
2019-02-13,4351.359863,4355.839844,4322.140137,4326.319824,4326.319824,0
2019-02-14,4305.359863,4346.049805,4299.899902,4334.160156,4334.160156,0
2019-02-15,4360.600098,4369.359863,4328.259766,4347.419922,4347.419922,0
2019-02-19,4338.700195,4364.919922,4338.470215,4345.750000,4345.750000,0
2019-02-20,4366.580078,4391.890137,4349.729980,4364.189941,4364.189941,0
2019-02-21,4357.509766,4365.060059,4321.359863,4334.600098,4334.600098,0
2019-02-22,4365.240234,4394.529785,4359.549805,4394.529785,4394.529785,0
2019-02-25,4446.529785,4463.419922,4419.819824,4421.990234,4421.990234,0
2019-02-26,4410.200195,4424.200195,4396.819824,4406.759766,4406.759766,0
2019-02-27,4386.500000,4390.270020,4333.790039,4373.680176,4373.680176,0
2019-02-28,4355.020020,4383.200195,4342.330078,4368.140137,4368.140137,0
2019-03-01,4413.740234,4418.140137,4357.290039,4396.089844,4396.089844,0
2019-03-04,4425.790039,4429.729980,4325.419922,4380.229980,4380.229980,0
2019-03-05,4374.729980,4388.549805,4347.470215,4373.540039,4373.540039,0
2019-03-06,4370.859863,4371.209961,4323.609863,4325.580078,4325.580078,0
2019-03-07,4305.200195,4314.490234,4263.680176,4285.859863,4285.859863,0
2019-03-08,4216.189941,4285.910156,4211.910156,4284.470215,4284.470215,0
2019-03-11,4306.819824,4388.140137,4305.500000,4376.240234,4376.240234,0
2019-03-12,4388.379883,4411.509766,4363.390137,4395.870117,4395.870117,0
2019-03-13,4417.720215,4446.720215,4408.189941,4410.750000,4410.750000,0
2019-03-14,4408.830078,4425.399902,4400.750000,4404.870117,4404.870117,0
2019-03-15,4434.189941,4487.990234,4426.629883,4470.379883,4470.379883,0
2019-03-18,4473.049805,4497.890137,4438.160156,4464.080078,4464.080078,0
2019-03-19,4489.990234,4511.129883,4482.379883,4499.180176,4499.180176,0
2019-03-20,4501.290039,4510.620117,4443.049805,4477.029785,4477.029785,0
2019-03-21,4482.790039,4623.089844,4482.790039,4606.490234,4606.490234,0
2019-03-22,4581.350098,4589.209961,4477.080078,4479.020020,4479.020020,0
2019-03-25,4452.939941,4483.549805,4415.950195,4451.759766,4451.759766,0
2019-03-26,4495.600098,4517.750000,4455.740234,4481.200195,4481.200195,0
2019-03-27,4488.089844,4494.370117,4389.850098,4422.850098,4422.850098,0
2019-03-28,4433.089844,4459.240234,4397.799805,4427.830078,4427.830078,0
2019-03-29,4475.910156,4497.589844,4462.709961,4493.189941,4493.189941,0
2019-04-01,4554.979980,4598.279785,4536.009766,4594.979980,4594.979980,0
2019-04-02,4596.770020,4616.379883,4580.430176,4610.919922,4610.919922,0
2019-04-03,4660.299805,4720.790039,4657.640137,4688.709961,4688.709961,0
2019-04-04,4683.299805,4705.180176,4633.879883,4665.770020,4665.770020,0
2019-04-05,4690.490234,4702.549805,4674.009766,4701.339844,4701.339844,0
2019-04-08,4692.850098,4718.689941,4665.209961,4717.319824,4717.319824,0
2019-04-09,4707.080078,4711.649902,4682.779785,4691.029785,4691.029785,0
2019-04-10,4694.049805,4728.919922,4690.549805,4722.580078,4722.580078,0
2019-04-11,4729.879883,4742.660156,4710.830078,4719.140137,4719.140137,0
2019-04-12,4756.359863,4766.140137,4736.939941,4766.140137,4766.140137,0
2019-04-15,4766.589844,4768.439941,4721.209961,4749.899902,4749.899902,0
2019-04-16,4772.359863,4810.470215,4769.290039,4809.799805,4809.799805,0
2019-04-17,4862.509766,4870.259766,4802.350098,4820.600098,4820.600098,0
2019-04-18,4814.600098,4815.430176,4774.979980,4813.080078,4813.080078,0
2019-04-22,4795.930176,4817.799805,4785.470215,4814.439941,4814.439941,0
2019-04-23,4834.540039,4881.490234,4832.990234,4871.509766,4871.509766,0
2019-04-24,4874.990234,4917.580078,4871.330078,4880.479980,4880.479980,0
2019-04-25,4891.149902,4894.020020,4807.350098,4848.490234,4848.490234,0
2019-04-26,4795.529785,4845.160156,4760.279785,4844.759766,4844.759766,0
2019-04-29,4841.839844,4862.859863,4830.270020,4843.089844,4843.089844,0
2019-04-30,4835.669922,4871.500000,4814.959961,4867.450195,4867.450195,0
2019-05-01,4905.250000,4919.310059,4822.009766,4822.669922,4822.669922,0
2019-05-02,4821.259766,4886.810059,4799.379883,4832.000000,4832.000000,0
2019-05-03,4841.089844,4864.310059,4819.990234,4862.379883,4862.379883,0
2019-05-06,4711.330078,4808.790039,4709.879883,4802.200195,4802.200195,0
2019-05-07,4734.069824,4750.600098,4637.020020,4681.500000,4681.500000,0
2019-05-08,4653.140137,4700.120117,4641.350098,4659.450195,4659.450195,0
2019-05-09,4585.819824,4648.740234,4535.140137,4631.500000,4631.500000,0
2019-05-10,4589.120117,4651.089844,4523.609863,4630.479980,4630.479980,0
2019-05-13,4490.779785,4524.799805,4422.029785,4434.770020,4434.770020,0
2019-05-14,4470.649902,4546.609863,4465.890137,4521.759766,4521.759766,0
2019-05-15,4484.419922,4593.270020,4482.959961,4574.649902,4574.649902,0
2019-05-16,4552.680176,4620.120117,4546.549805,4586.109863,4586.109863,0
2019-05-17,4523.250000,4593.830078,4502.370117,4511.410156,4511.410156,0
2019-05-20,4408.049805,4429.009766,4359.620117,4380.020020,4380.020020,0
2019-05-21,4450.000000,4471.290039,4432.009766,4459.250000,4459.250000,0
2019-05-22,4410.810059,4439.879883,4406.520020,4415.930176,4415.930176,0
2019-05-23,4338.020020,4343.549805,4299.169922,4337.080078,4337.080078,0
2019-05-24,4363.879883,4383.049805,4323.430176,4326.569824,4326.569824,0
2019-05-28,4344.169922,4369.700195,4305.700195,4307.410156,4307.410156,0
2019-05-29,4263.540039,4306.379883,4252.720215,4283.209961,4283.209961,0
2019-05-30,4295.200195,4328.790039,4277.229980,4307.410156,4307.410156,0
2019-05-31,4247.299805,4287.279785,4236.709961,4237.279785,4237.279785,0
2019-06-03,4255.180176,4264.979980,4145.450195,4170.020020,4170.020020,0
2019-06-04,4230.680176,4322.790039,4199.290039,4320.979980,4320.979980,0
2019-06-05,4359.990234,4372.120117,4279.169922,4329.209961,4329.209961,0
2019-06-06,4338.549805,4388.830078,4321.689941,4375.450195,4375.450195,0
2019-06-07,4398.040039,4453.160156,4390.149902,4435.799805,4435.799805,0
2019-06-10,4485.720215,4559.509766,4485.479980,4515.879883,4515.879883,0
2019-06-11,4575.910156,4580.520020,4495.700195,4517.509766,4517.509766,0
2019-06-12,4487.379883,4491.439941,4454.859863,4460.169922,4460.169922,0
2019-06-13,4478.899902,4491.660156,4460.060059,4475.379883,4475.379883,0
2019-06-14,4406.040039,4424.220215,4389.790039,4408.859863,4408.859863,0
2019-06-17,4419.069824,4431.279785,4395.939941,4399.399902,4399.399902,0
2019-06-18,4455.799805,4551.529785,4446.759766,4517.640137,4517.640137,0
2019-06-19,4540.600098,4561.020020,4515.979980,4546.379883,4546.379883,0
2019-06-20,4635.580078,4639.589844,4571.060059,4605.660156,4605.660156,0
2019-06-21,4590.750000,4617.939941,4576.120117,4582.629883,4582.629883,0
2019-06-24,4592.850098,4601.589844,4576.419922,4581.640137,4581.640137,0
2019-06-25,4586.910156,4588.500000,4501.040039,4502.129883,4502.129883,0
2019-06-26,4575.169922,4612.509766,4575.100098,4585.470215,4585.470215,0
2019-06-27,4610.870117,4647.410156,4606.029785,4635.100098,4635.100098,0
2019-06-28,4667.950195,4675.899902,4635.810059,4660.720215,4660.720215,0
2019-07-01,4814.299805,4827.810059,4736.919922,4766.310059,4766.310059,362000
2019-07-02,4753.729980,4758.419922,4720.250000,4747.959961,4747.959961,231800
2019-07-03,4768.479980,4768.479980,4768.479980,4768.479980,4768.479980,194500
2019-07-05,4729.660156,4763.379883,4700.850098,4757.680176,4757.680176,204900
2019-07-08,4722.859863,4757.680176,4709.859863,4734.410156,4734.410156,254300
2019-07-09,4704.750000,4771.740234,4704.700195,4767.520020,4767.520020,269400
2019-07-10,4804.299805,4850.859863,4793.790039,4812.350098,4812.350098,309600
2019-07-11,4826.709961,4835.419922,4795.430176,4823.990234,4823.990234,274200
2019-07-12,4839.000000,4880.839844,4836.959961,4879.649902,4879.649902,257500
2019-07-15,4874.350098,4888.500000,4855.759766,4876.390137,4876.390137,273500
2019-07-16,4857.290039,4857.290039,4810.040039,4822.500000,4822.500000,266500
2019-07-17,4837.990234,4855.870117,4819.899902,4820.149902,4820.149902,222300
2019-07-18,4812.640137,4880.020020,4812.250000,4868.729980,4868.729980,261100
2019-07-19,4883.890137,4894.319824,4835.080078,4836.330078,4836.330078,297400
2019-07-22,4866.720215,4917.520020,4866.720215,4906.490234,4906.490234,0
2019-07-23,4923.339844,4948.950195,4900.770020,4948.620117,4948.620117,241800
2019-07-24,4956.970215,5033.049805,4955.979980,5026.649902,5026.649902,295100
2019-07-25,4989.890137,4990.569824,4954.209961,4961.359863,4961.359863,274900
2019-07-26,4992.140137,5000.259766,4971.000000,4971.759766,4971.759766,248800
2019-07-29,4963.930176,4967.189941,4903.060059,4952.959961,4952.959961,227800
2019-07-30,4906.709961,4952.870117,4905.209961,4937.589844,4937.589844,226900
2019-07-31,4917.310059,4918.669922,4765.009766,4811.689941,4811.689941,422100
2019-08-01,4821.149902,4924.919922,4726.339844,4762.810059,4762.810059,425800
2019-08-02,4695.549805,4712.990234,4629.250000,4655.560059,4655.560059,356000
2019-08-05,4525.939941,4534.649902,4434.459961,4469.970215,4469.970215,427900
2019-08-06,4530.689941,4562.890137,4481.229980,4531.810059,4531.810059,317500
2019-08-07,4480.180176,4563.459961,4470.759766,4550.560059,4550.560059,321600
2019-08-08,4607.549805,4698.959961,4589.669922,4697.930176,4697.930176,410800
2019-08-09,4660.709961,4668.899902,4598.870117,4632.220215,4632.220215,360200
2019-08-12,4598.509766,4612.029785,4540.799805,4563.879883,4563.879883,0
2019-08-13,4563.879883,4717.500000,4545.160156,4691.089844,4691.089844,380000
2019-08-14,4585.950195,4613.000000,4522.520020,4545.620117,4545.620117,390100
2019-08-15,4550.689941,4566.950195,4496.009766,4532.779785,4532.779785,327000
2019-08-16,4572.370117,4632.580078,4572.370117,4623.810059,4623.810059,0
2019-08-19,4712.439941,4725.200195,4674.640137,4700.180176,4700.180176,0
2019-08-20,4690.709961,4705.830078,4660.140137,4665.589844,4665.589844,0
2019-08-21,4710.970215,4728.419922,4691.950195,4707.479980,4707.479980,0
2019-08-22,4718.979980,4729.640137,4663.020020,4704.500000,4704.500000,0
2019-08-23,4669.020020,4715.870117,4532.339844,4544.770020,4544.770020,0
2019-08-26,4600.770020,4605.180176,4572.109863,4595.859863,4595.859863,0
2019-08-27,4631.839844,4643.250000,4558.399902,4581.850098,4581.850098,0
2019-08-28,4547.069824,4594.549805,4516.430176,4586.790039,4586.790039,213600
2019-08-29,4654.850098,4699.620117,4652.200195,4678.040039,4678.040039,220300
2019-08-30,4715.390137,4721.799805,4663.660156,4693.410156,4693.410156,227700
2019-09-03,4652.069824,4675.629883,4613.569824,4636.640137,4636.640137,215400
2019-09-04,4705.540039,4733.319824,4704.250000,4728.990234,4728.990234,236300
2019-09-05,4812.640137,4878.419922,4812.640137,4850.049805,4850.049805,311300
2019-09-06,4856.100098,4879.080078,4833.529785,4853.439941,4853.439941,247400
2019-09-09,4883.439941,4889.669922,4833.589844,4857.649902,4857.649902,269600
2019-09-10,4833.140137,4853.680176,4803.549805,4852.830078,4852.830078,272100
2019-09-11,4866.330078,4914.430176,4855.109863,4914.339844,4914.339844,289300
2019-09-12,4941.750000,4969.140137,4908.779785,4919.540039,4919.540039,270000
2019-09-13,4920.919922,4932.109863,4894.899902,4901.770020,4901.770020,246500
2019-09-16,4854.950195,4895.810059,4843.290039,4880.339844,4880.339844,202900
2019-09-17,4870.729980,4901.100098,4856.479980,4898.879883,4898.879883,195800
2019-09-18,4887.839844,4897.069824,4829.890137,4895.120117,4895.120117,223500
2019-09-19,4904.620117,4928.100098,4873.310059,4877.919922,4877.919922,219600
2019-09-20,4879.839844,4886.549805,4798.479980,4817.569824,4817.569824,433900
2019-09-23,4810.439941,4849.890137,4803.979980,4830.129883,4830.129883,209600
2019-09-24,4853.310059,4860.729980,4728.660156,4747.310059,4747.310059,323300
2019-09-25,4730.009766,4834.990234,4697.410156,4822.609863,4822.609863,260800
2019-09-26,4825.089844,4852.140137,4795.319824,4836.169922,4836.169922,228500
2019-09-27,4821.200195,4825.479980,4694.390137,4731.770020,4731.770020,307800
2019-09-30,4747.600098,4786.060059,4735.200195,4771.680176,4771.680176,226100
2019-10-01,4800.040039,4827.669922,4707.910156,4719.830078,4719.830078,265600
2019-10-02,4672.109863,4682.000000,4617.140137,4646.220215,4646.220215,286400
2019-10-03,4648.339844,4714.439941,4592.779785,4711.689941,4711.689941,263000
2019-10-04,4737.419922,4789.640137,4731.569824,4786.629883,4786.629883,217500
2019-10-07,4774.020020,4804.589844,4763.990234,4764.899902,4764.899902,202500
2019-10-08,4715.000000,4719.540039,4642.189941,4642.529785,4642.529785,256000
2019-10-09,4701.479980,4735.080078,4688.740234,4712.529785,4712.529785,183200
2019-10-10,4708.950195,4778.899902,4708.390137,4749.270020,4749.270020,216500
2019-10-11,4831.750000,4888.439941,4826.660156,4842.000000,4842.000000,314400
2019-10-14,4835.490234,4853.020020,4825.669922,4844.240234,4844.240234,184300
2019-10-15,4862.959961,4936.890137,4862.020020,4923.560059,4923.560059,233600
2019-10-16,4875.629883,4891.080078,4848.819824,4859.830078,4859.830078,231900
2019-10-17,4898.250000,4906.000000,4841.569824,4864.060059,4864.060059,192400
2019-10-18,4851.879883,4863.490234,4775.200195,4808.759766,4808.759766,249000
2019-10-21,4850.209961,4875.669922,4832.890137,4873.149902,4873.149902,206800
2019-10-22,4889.890137,4894.620117,4815.149902,4816.720215,4816.720215,214600
2019-10-23,4764.370117,4801.390137,4753.520020,4780.899902,4780.899902,230900
2019-10-24,4835.009766,4880.270020,4830.979980,4878.450195,4878.450195,255900
2019-10-25,4883.370117,4931.839844,4882.029785,4923.939941,4923.939941,269200
2019-10-28,4960.350098,4991.709961,4959.660156,4985.399902,4985.399902,274000
2019-10-29,4993.979980,5002.669922,4956.959961,4958.129883,4958.129883,251400
2019-10-30,4979.810059,4983.509766,4935.830078,4979.180176,4979.180176,255100
2019-10-31,4960.720215,4961.990234,4898.259766,4932.700195,4932.700195,317300
